,name,product,EEG_Features,Label
827,pawan,3,"[-0.10761761 -0.12093218 -0.1012055  -0.10314187 -0.07581495 -0.07921675
 -0.07099385 -0.05771016 -0.05902862 -0.05441894 -0.05504533 -0.05006025
 -0.04250776 -0.04173809 -0.03307455 -0.06247688 -0.0551915  -0.04637537
 -0.04650264 -0.04286839 -0.08696714 -0.05941017 -0.05363697 -0.08928677
 -0.223532   -0.06686493 -0.0598104  -0.0496295  -0.0546493  -0.061369
 -0.06207729 -0.05294939 -0.04433488 -0.04976526 -0.05022669 -0.06242053
 -0.051983   -0.0435901  -0.04651262 -0.04531407 -0.08040868 -0.06670335
 -0.0545185  -0.05975143 -0.05917077  0.38030594  0.36973881  1.04676464
  0.128211   -0.15089364 -0.06249133 -0.05875833 -0.0492147  -0.05327741
 -0.05023546 -0.0973875  -0.10781758 -0.10531764 -0.11750267 -0.11025225
 -0.07708944 -0.06580171 -0.05774488 -0.05911159 -0.05193281 -0.05790484
 -0.0744584  -0.0527935  -0.05353215 -0.05542129]",1
828,pawan,4,"[-0.11947936 -0.12286929 -0.10868608 -0.10214191 -0.087818   -0.0834967
 -0.07331304 -0.05925766 -0.05912086 -0.0523874  -0.05947357 -0.04936617
 -0.04140742 -0.04045451 -0.03606577 -0.06413678 -0.05545939 -0.04671136
 -0.04654596 -0.03847611 -0.08761    -0.0595123  -0.05283518 -0.06161349
 -0.20904829 -0.06702625 -0.05987444 -0.04964697 -0.05458604 -0.0615438
 -0.06270854 -0.05240705 -0.04488601 -0.04543183 -0.05185844 -0.06308016
 -0.05162762 -0.04466282 -0.04698911 -0.05286675 -0.08239486 -0.06538882
 -0.05529446 -0.06097573 -0.07492664 -0.02146612 -0.12992608 -0.12101464
  0.31292478  0.23549357 -0.06940338 -0.05786994 -0.04961709 -0.05041769
 -0.05190356 -0.09281609 -0.10242999 -0.10390716 -0.11588796 -0.11028922
 -0.0904381  -0.07393735 -0.05822141 -0.05576306 -0.05801499  0.04278245
  0.1616552   0.00302041 -0.02584373 -0.04964879]",1
829,pawan,5,"[-0.09796757 -0.11466307 -0.10583659 -0.07320938 -0.06885935 -0.07702603
 -0.06722798 -0.05646627 -0.05318904 -0.05430762 -0.05683684 -0.04763576
 -0.04218196 -0.03475864 -0.03741529 -0.0606776  -0.05298269 -0.04602292
 -0.04104717 -0.04258671 -0.07974827 -0.06128981 -0.05251909 -0.04708
 -0.1185155  -0.06659658 -0.05930632 -0.04940784 -0.05397988 -0.06132218
 -0.06110669 -0.05244388 -0.04387924 -0.04305382 -0.04669166 -0.060613
 -0.05159547 -0.04295533 -0.03348266 -0.04292429 -0.07902257 -0.0669384
 -0.0514155  -0.04078353 -0.06475091 -0.4425492   0.31549618  0.30184701
  0.06763967 -0.05901911 -0.05952358 -0.05864893 -0.04564366 -0.04443725
 -0.05291509 -0.09485838 -0.10519812 -0.10551051 -0.11594977 -0.11090094
 -0.08659803 -0.06923104 -0.05742887 -0.04772845 -0.054487    0.06590261
  0.02416187 -0.02318233 -0.03905857 -0.05428004]",0
830,pawan,6,"[-0.11776777 -0.12689336 -0.10389385 -0.09153999 -0.08891111 -0.08325767
 -0.07409902 -0.0594877  -0.05609142 -0.05049013 -0.05941825 -0.0516862
 -0.04339887 -0.03991101 -0.0312668  -0.06413628 -0.05574628 -0.04758188
 -0.04382557 -0.03389275 -0.0801713  -0.05982574 -0.05052954 -0.06772426
 -0.21583745 -0.06699018 -0.05980563 -0.04978681 -0.05489712 -0.06186081
 -0.06276647 -0.05272804 -0.0446418  -0.04803695 -0.0530418  -0.06280832
 -0.05109831 -0.04328694 -0.04545799 -0.0476622  -0.08176224 -0.06634089
 -0.05455126 -0.06056539 -0.06686641 -0.1115752   0.15326611 -0.14866461
 -0.05598987 -0.16195851 -0.05919431 -0.05648029 -0.0486051  -0.05185817
 -0.05093003 -0.09251154 -0.10708849 -0.10558971 -0.1177714  -0.11187396
 -0.09051323 -0.07354791 -0.05722142 -0.0546785  -0.04822257  0.0245989
 -0.03389903 -0.03276592 -0.05239527 -0.05869525]",1
831,pawan,7,"[-0.12127265 -0.12963338 -0.10258169 -0.08831451 -0.09922349 -0.08199189
 -0.07433926 -0.05544896 -0.05279954 -0.06122408 -0.0541763  -0.04915389
 -0.03930155 -0.03316533 -0.03856659 -0.06238942 -0.05618525 -0.04379305
 -0.04153408 -0.04667594 -0.09091894 -0.06277923 -0.05309429 -0.09251019
 -0.25977119 -0.06673103 -0.05976213 -0.04969227 -0.05460262 -0.06111027
 -0.06229039 -0.05236654 -0.04392175 -0.04709278 -0.05061523 -0.06200287
 -0.05136342 -0.04378904 -0.04402817 -0.04495982 -0.08060509 -0.0667403
 -0.05383372 -0.0598627  -0.06595696  0.06364847 -0.10334815  0.14666569
  0.2646872  -0.06682362 -0.06351334 -0.05772987 -0.04691057 -0.04689389
 -0.04849155 -0.09702591 -0.10766576 -0.10513523 -0.1167114  -0.1117726
 -0.09035055 -0.07488848 -0.05530287 -0.04822088 -0.0550691   0.05832035
 -0.0530767  -0.04671139 -0.05336599 -0.05635469]",1
832,pawan,8,"[-0.12228801 -0.12439785 -0.10288915 -0.09268774 -0.06096921 -0.08203203
 -0.07011246 -0.0547227  -0.05396648 -0.04533535 -0.05536837 -0.04670681
 -0.03847408 -0.03833798 -0.02885428 -0.06363062 -0.05544194 -0.04510409
 -0.04251215 -0.03567401 -0.09068327 -0.0592371  -0.04993979 -0.08562344
 -0.26506469 -0.06684426 -0.05965127 -0.04969289 -0.05457555 -0.06149418
 -0.06289852 -0.05257031 -0.04346728 -0.04555951 -0.05197938 -0.06279737
 -0.05121896 -0.04027366 -0.04390049 -0.04306676 -0.08067698 -0.06693623
 -0.04974336 -0.05649425 -0.06772632 -0.15726548  0.02588569  0.13829681
  0.28575457  0.01183352 -0.06701959 -0.0570638  -0.0479684  -0.05044981
 -0.04735743 -0.09697189 -0.10585294 -0.10469283 -0.11741243 -0.11094386
 -0.08920746 -0.07390159 -0.05595525 -0.05445328 -0.04719809  0.18817457
  0.00128827 -0.0144305  -0.03897523 -0.05890367]",0
833,pawan,9,"[-0.12282863 -0.12681837 -0.10263474 -0.09240211 -0.07320199 -0.08317959
 -0.07378439 -0.05668559 -0.0548001  -0.04589579 -0.05983118 -0.0496187
 -0.03835198 -0.0371586  -0.0282168  -0.06355121 -0.05478422 -0.04331593
 -0.04166912 -0.03410803 -0.08971728 -0.06221503 -0.05471311 -0.10167666
 -0.24641068 -0.06696548 -0.0597547  -0.04913297 -0.05416728 -0.06098634
 -0.0625661  -0.05262959 -0.04241041 -0.04343714 -0.04370012 -0.06244773
 -0.05085949 -0.04050154 -0.04020604 -0.03960425 -0.08151614 -0.0661831
 -0.04837693 -0.05129726 -0.05250489 -0.26769337 -0.188139    0.06534467
 -0.1360907  -0.12896375 -0.06759428 -0.05653228 -0.04576357 -0.04924844
 -0.04587842 -0.09353675 -0.10573955 -0.10452763 -0.11629582 -0.11048699
 -0.09023559 -0.07441192 -0.05332756 -0.05246002 -0.0360661   0.10592204
 -0.01791519 -0.0226717  -0.03050702 -0.04068202]",1
834,pawan,10,"[-0.11415364 -0.1207972  -0.11178362 -0.09155851 -0.07326872 -0.08024599
 -0.07123087 -0.05838263 -0.05911356 -0.05254036 -0.05565522 -0.04617423
 -0.04082903 -0.04156847 -0.03696782 -0.0619588  -0.05441134 -0.04626983
 -0.04622905 -0.04298479 -0.08694942 -0.06069126 -0.05132547 -0.08669156
 -0.27857097 -0.06682814 -0.05953951 -0.04952505 -0.05451519 -0.06148234
 -0.06237536 -0.05246545 -0.04475445 -0.04863114 -0.05080481 -0.06249669
 -0.05086082 -0.04278149 -0.04135224 -0.04307165 -0.08180907 -0.06447206
 -0.05105437 -0.051007   -0.06351819 -0.33320954 -0.19756782 -0.12295687
 -0.05712034  0.01051809 -0.06098117 -0.05359873 -0.04686329 -0.05103997
 -0.04624392 -0.09510518 -0.10714003 -0.10535891 -0.11757307 -0.11184066
 -0.08629805 -0.06910725 -0.05699046 -0.05357842 -0.04601161  0.0875419
  0.02649588 -0.048079   -0.04818691 -0.05939568]",0
835,pawan,11,"[-0.11705073 -0.12649153 -0.10525756 -0.09119661 -0.08161328 -0.08087687
 -0.07328297 -0.05605138 -0.0552392  -0.05436716 -0.05918492 -0.05044082
 -0.04226946 -0.03682712 -0.03545881 -0.06242077 -0.05528775 -0.04472371
 -0.04390642 -0.0412445  -0.08657814 -0.05747832 -0.05162743 -0.06528836
 -0.27031354 -0.06676487 -0.0596154  -0.04941125 -0.05433273 -0.0612353
 -0.06265488 -0.05219542 -0.04461095 -0.04561048 -0.04945154 -0.06261113
 -0.05113585 -0.04386186 -0.04298359 -0.04693924 -0.08135608 -0.0675147
 -0.05293359 -0.05605218 -0.07870422  0.98858087 -0.12015212  0.20389943
  0.20414333  0.05991904 -0.06158787 -0.0550616  -0.04876516 -0.04925931
 -0.05146046 -0.09670072 -0.10480656 -0.10481975 -0.11628941 -0.11141879
 -0.08907742 -0.07254288 -0.05552148 -0.05325004 -0.05275672  0.01187536
 -0.01729229 -0.04504772 -0.04655742 -0.05969129]",0
836,pawan,12,"[-0.12297673 -0.12965515 -0.10670947 -0.09116633 -0.08987609 -0.08186221
 -0.07411953 -0.05943848 -0.05226306 -0.05655739 -0.05676991 -0.05038878
 -0.04110305 -0.03621402 -0.03525935 -0.0631821  -0.0560495  -0.04670953
 -0.04080703 -0.04177769 -0.09197203 -0.06087567 -0.05129215 -0.10127299
 -0.26650422 -0.06680968 -0.0599269  -0.04964144 -0.05441324 -0.06137294
 -0.06171517 -0.05263255 -0.04264849 -0.0438849  -0.05075819 -0.06161514
 -0.05095729 -0.04137445 -0.03910761 -0.04622686 -0.08076257 -0.06723616
 -0.05218896 -0.05024194 -0.07012735  0.32847311 -0.28967935 -0.02137983
  0.24836356 -0.18910611 -0.05946908 -0.0589059  -0.04900709 -0.04736689
 -0.04549792 -0.09484448 -0.10715242 -0.10531329 -0.11720776 -0.11167001
 -0.08709792 -0.07225465 -0.05794496 -0.05010753 -0.04262227  0.0096368
 -0.02306024 -0.03872565 -0.04524295 -0.05832165]",1
837,pawan,13,"[-0.1222039  -0.13049409 -0.10678875 -0.08057685 -0.07799821 -0.08232476
 -0.07372033 -0.05822915 -0.05035785 -0.04905711 -0.05525654 -0.05123716
 -0.04089425 -0.03038366 -0.03248608 -0.0632319  -0.05598475 -0.04619201
 -0.03688524 -0.04038922 -0.08705814 -0.06051993 -0.05244005 -0.10734316
 -0.28196342 -0.0667108  -0.05999709 -0.04970885 -0.05421473 -0.06088284
 -0.06198043 -0.05259328 -0.0443934  -0.0451916  -0.05341971 -0.06083201
 -0.05086353 -0.04271806 -0.03791334 -0.05339811 -0.08053364 -0.0671785
 -0.05337417 -0.04123374 -0.07727504 -0.14451298  0.07817975  0.09092341
 -0.03938687 -0.25695337 -0.06799782 -0.05880536 -0.04868787 -0.04441567
 -0.05295935 -0.09707507 -0.10809708 -0.10551515 -0.1164609  -0.11165005
 -0.08925129 -0.07331416 -0.05686906 -0.04576037 -0.05231838 -0.07050878
 -0.05189079 -0.04712905 -0.05036084 -0.05621451]",1
838,pawan,14,"[-0.12121184 -0.12440831 -0.10230925 -0.09188234 -0.07983622 -0.08262206
 -0.07266285 -0.0560481  -0.05707247 -0.05438616 -0.0565077  -0.04903952
 -0.03992441 -0.03992652 -0.03712894 -0.06334195 -0.05475632 -0.04519646
 -0.04590918 -0.0435034  -0.09066002 -0.06198128 -0.05326598 -0.10265742
 -0.25074289 -0.06694647 -0.05978885 -0.04965648 -0.05461336 -0.06177493
 -0.06225673 -0.0517269  -0.04417461 -0.0463123  -0.05540654 -0.06231469
 -0.05032218 -0.04325784 -0.04445108 -0.04853602 -0.08078467 -0.06508528
 -0.05412988 -0.05709561 -0.06668695 -0.15240958 -0.25500063 -0.17540973
  0.29943135 -0.04231887 -0.05604662 -0.04714663 -0.03628397 -0.03274683
 -0.04647481 -0.09527699 -0.10513348 -0.10501322 -0.1168648  -0.11145539
 -0.08871659 -0.0730023  -0.05451446 -0.05348834 -0.04415455  0.04290457
 -0.0065812  -0.03912516 -0.04712274 -0.05632808]",0
839,pawan,15,"[-0.11761286 -0.11965071 -0.10489798 -0.07350005 -0.08822489 -0.08061465
 -0.06966945 -0.05584759 -0.04624169 -0.05053256 -0.0574612  -0.04691177
 -0.03957131 -0.02910657 -0.03534552 -0.06178465 -0.05185646 -0.04434594
 -0.03499883 -0.04131098 -0.08476287 -0.05915418 -0.04933796 -0.09024278
 -0.25774493 -0.06692231 -0.05973975 -0.0493079  -0.05410724 -0.06091427
 -0.06166066 -0.05057116 -0.04449129 -0.0436053  -0.05152576 -0.06144554
 -0.0476599  -0.04359533 -0.03858783 -0.04459351 -0.07913636 -0.06000067
 -0.05158514 -0.03616582 -0.05692741 -0.33619513  0.02045367  0.11446265
  0.30606121 -0.21800734 -0.05774415 -0.05408527 -0.04557753 -0.04009962
 -0.05043798 -0.09487777 -0.10598884 -0.10467929 -0.11553775 -0.11186369
 -0.08534982 -0.06856517 -0.05492263 -0.03859089 -0.04735883 -0.02224879
 -0.02032876 -0.04554214 -0.05026302 -0.06335264]",0
840,pawan,16,"[-0.11708694 -0.11224878 -0.09958749 -0.09316457 -0.07123383 -0.08076885
 -0.0688359  -0.05391268 -0.05505786 -0.05020083 -0.05607203 -0.0460917
 -0.03982205 -0.03528074 -0.03131275 -0.06217256 -0.05328973 -0.04391824
 -0.04161042 -0.04048726 -0.08695752 -0.06055799 -0.05126487 -0.08378817
 -0.28359776 -0.06692458 -0.05989807 -0.0497051  -0.05465976 -0.06185272
 -0.06234238 -0.05099964 -0.04191652 -0.04819143 -0.04998088 -0.06246997
 -0.04905285 -0.03950191 -0.04598599 -0.04760838 -0.08050258 -0.06377326
 -0.04668637 -0.05744056 -0.06587792 -0.23928801 -0.15927277 -0.01414424
  0.22486523  0.0537445  -0.06295371 -0.05552452 -0.04438036 -0.04636342
 -0.04941109 -0.09541179 -0.10641625 -0.10514442 -0.11683767 -0.110705
 -0.08788746 -0.06764516 -0.05218386 -0.04779934 -0.05055972 -0.02825559
 -0.06502435 -0.0357006  -0.05040797 -0.05442712]",1
841,pawan,17,"[-0.11210591 -0.10193572 -0.10189618 -0.09216457 -0.10147705 -0.0789609
 -0.0712085  -0.05643835 -0.05458491 -0.0624537  -0.0578057  -0.04710406
 -0.04038921 -0.03722386 -0.04175026 -0.062301   -0.05175647 -0.04429716
 -0.04262486 -0.05024089 -0.09045298 -0.05945345 -0.05072646 -0.0889818
 -0.22027904 -0.06697154 -0.05980197 -0.049565   -0.05418978 -0.06154189
 -0.06254195 -0.05049263 -0.04360938 -0.04826196 -0.0538766  -0.06260268
 -0.05001877 -0.04161171 -0.04652129 -0.04931145 -0.08090375 -0.06508467
 -0.05075963 -0.05997419 -0.07783502  0.51769752  0.0565758  -0.03831887
 -0.17216036 -0.28496379 -0.06823065 -0.05727488 -0.04534542 -0.05086162
 -0.05316587 -0.09651098 -0.10725908 -0.10494276 -0.11734749 -0.11214613
 -0.08500338 -0.06972906 -0.05454249 -0.053802   -0.05676701  0.01253481
 -0.01572851 -0.03899576 -0.04472903 -0.05979144]",0
842,pawan,18,"[-0.1192016  -0.11569161 -0.09855001 -0.09841956 -0.08164821 -0.0820782
 -0.06753364 -0.05444026 -0.05595352 -0.04811194 -0.05776094 -0.04704085
 -0.03772318 -0.03663703 -0.03225201 -0.06320916 -0.05239372 -0.04275805
 -0.04202619 -0.03693778 -0.0893605  -0.06209972 -0.05336052 -0.08745482
 -0.25078269 -0.06635393 -0.05937732 -0.04950617 -0.05440667 -0.06120975
 -0.06245886 -0.05306427 -0.04312836 -0.04768787 -0.05273953 -0.06204789
 -0.05204117 -0.04198366 -0.04289288 -0.04643914 -0.08037133 -0.06753203
 -0.05197364 -0.05814362 -0.06655287 -0.30443087 -0.07508752 -0.08456139
  0.20312202  0.03404352 -0.06741579 -0.05796831 -0.04728449 -0.05031147
 -0.0512835  -0.09533406 -0.10643489 -0.10507096 -0.11741924 -0.11155206
 -0.08983902 -0.07381816 -0.05407293 -0.05581697 -0.05854308  0.0752908
 -0.02285016 -0.01718601 -0.04701606 -0.05821155]",0
843,pawan,19,"[-0.11896713 -0.13037312 -0.10592088 -0.08916858 -0.08228538 -0.08159001
 -0.07385163 -0.05813116 -0.05517163 -0.04513074 -0.05608123 -0.05129874
 -0.04101065 -0.03689728 -0.03331219 -0.06307852 -0.05545317 -0.0453143
 -0.04186691 -0.03500387 -0.09075065 -0.06027236 -0.05206381 -0.07346615
 -0.25964171 -0.06669717 -0.05966708 -0.04957096 -0.0542058  -0.06107153
 -0.06246425 -0.0524545  -0.04347687 -0.0465943  -0.0524864  -0.06259911
 -0.05079854 -0.04216878 -0.04449204 -0.04209451 -0.08182209 -0.06589291
 -0.05112432 -0.05248425 -0.05963198 -0.37795258 -0.10090185 -0.09626851
  0.09747769  0.06102182 -0.06990053 -0.05987902 -0.04829997 -0.04653852
 -0.04713859 -0.09716998 -0.1080701  -0.10543732 -0.11730123 -0.11171314
 -0.08558541 -0.07480001 -0.05717328 -0.04918732 -0.04397502 -0.05729447
 -0.07272595 -0.05326026 -0.05199718 -0.05810334]",0
844,pawan,20,"[-0.11972434 -0.13010373 -0.10627909 -0.10797018 -0.07825741 -0.0821941
 -0.07474715 -0.05813505 -0.06029665 -0.04874121 -0.05863801 -0.04902836
 -0.04202201 -0.04213255 -0.03235682 -0.06268673 -0.05611924 -0.04609309
 -0.0468504  -0.0379247  -0.09011281 -0.06026353 -0.05075412 -0.08203434
 -0.24008766 -0.06667538 -0.05962018 -0.04931566 -0.0545508  -0.06146558
 -0.06262863 -0.05271274 -0.04468718 -0.04831245 -0.05264091 -0.06277079
 -0.05163164 -0.04351648 -0.0431795  -0.04939853 -0.08167298 -0.06692429
 -0.05397899 -0.05852737 -0.06996733 -0.1934929  -0.28386143 -0.08547415
  0.59696475 -0.14439871 -0.0692466  -0.05900087 -0.04842876 -0.05200413
 -0.05088891 -0.09747397 -0.10775716 -0.10540172 -0.11787314 -0.11196033
 -0.09040606 -0.07396697 -0.05428124 -0.05835076 -0.05206633 -0.04960249
 -0.06353014 -0.0521336  -0.05486074 -0.06236379]",0
845,pawan,21,"[-0.12180655 -0.12672775 -0.10412602 -0.09527327 -0.09593419 -0.08208729
 -0.07278362 -0.05783499 -0.05673231 -0.06012572 -0.05789096 -0.04951925
 -0.04145894 -0.03875982 -0.03790511 -0.06297206 -0.05498973 -0.04575931
 -0.04362099 -0.047066   -0.08898441 -0.0555709  -0.0439755  -0.08656268
 -0.24531445 -0.06700231 -0.05977225 -0.04968863 -0.05457537 -0.06122798
 -0.06241566 -0.05216653 -0.04317761 -0.04754961 -0.04990362 -0.06258463
 -0.05152823 -0.04295146 -0.04325017 -0.03869543 -0.08059516 -0.06581072
 -0.05054299 -0.05884686 -0.06465832 -0.23854781  0.11506318  0.02177749
  0.28287065 -0.30609493 -0.02794272 -0.04477976 -0.0261852  -0.03469112
 -0.02512433 -0.09583513 -0.10731678 -0.10506819 -0.11721233 -0.11199243
 -0.09074426 -0.07501484 -0.05684533 -0.05659187 -0.05111441  0.60950867
  0.02606755 -0.0164377  -0.03902143 -0.04715915]",1
846,pawan,22,"[-0.11994207 -0.11771355 -0.10390438 -0.08228188 -0.06991941 -0.08185718
 -0.07212082 -0.05803152 -0.04934064 -0.05130229 -0.05700957 -0.0474272
 -0.03959943 -0.03107827 -0.03220645 -0.06235332 -0.05410226 -0.04517285
 -0.03529773 -0.040009   -0.08428037 -0.06129123 -0.05293391 -0.09640116
 -0.27292423 -0.06686397 -0.05949192 -0.04954698 -0.05426176 -0.06091123
 -0.06242304 -0.0517004  -0.0406869  -0.04702134 -0.05172812 -0.06234933
 -0.04993058 -0.03808835 -0.04258011 -0.04390432 -0.08149964 -0.06088767
 -0.04623454 -0.05584363 -0.05825496  0.1125894   0.51822318 -0.16709548
  0.02353934 -0.32581877 -0.06928106 -0.05057841 -0.04644447 -0.04486301
 -0.04438621 -0.09692992 -0.10577831 -0.1049438  -0.11633097 -0.11035694
 -0.08748643 -0.06618291 -0.05141271 -0.04838403 -0.04017347  0.1722272
 -0.01465694 -0.04817957 -0.04664692 -0.05847303]",0
847,pawan,23,"[-0.11388941 -0.12325935 -0.09225253 -0.09265082 -0.08028095 -0.08184988
 -0.07368506 -0.05109882 -0.05293261 -0.0567025  -0.05803176 -0.05053798
 -0.03601723 -0.03613286 -0.03780411 -0.06125874 -0.05529559 -0.04124276
 -0.0383084  -0.04509646 -0.09059206 -0.06060816 -0.04906139 -0.09116515
 -0.29657497 -0.06506465 -0.05730134 -0.04754483 -0.05197328 -0.05938255
 -0.06032742 -0.05113598 -0.04280605 -0.03972775 -0.04949659 -0.06229181
 -0.04907473 -0.04365362 -0.04258099 -0.04752616 -0.07995034 -0.06580832
 -0.05325849 -0.05629112 -0.07396432  0.31528418  0.12307491 -0.0435498
  0.15035724 -0.23323893 -0.06283047 -0.05762433 -0.04381707 -0.04662663
 -0.05146913 -0.0973207  -0.10735985 -0.10518852 -0.11737539 -0.11159384
 -0.09035602 -0.07412631 -0.05331149 -0.05122919 -0.05393744  0.07002199
  0.01833487 -0.02724216 -0.04145891 -0.05355208]",0
848,pawan,24,"[-0.11700962 -0.12154972 -0.10563679 -0.08783688 -0.06838955 -0.07972982
 -0.07222281 -0.05555129 -0.05383767 -0.04896811 -0.05726686 -0.04899969
 -0.04007364 -0.03761209 -0.02832883 -0.06141606 -0.05553856 -0.04441299
 -0.04088076 -0.03927897 -0.08790528 -0.05942181 -0.05359572 -0.08968886
 -0.26613537 -0.06683967 -0.05984192 -0.04956384 -0.05462716 -0.06110215
 -0.06174501 -0.05273256 -0.04427204 -0.04672393 -0.04706886 -0.06220234
 -0.05140878 -0.04298462 -0.04471498 -0.04181698 -0.08020131 -0.06652244
 -0.05015919 -0.05766078 -0.05482464 -0.28764673 -0.29810075 -0.05049921
  0.04783366 -0.22872403 -0.06778743 -0.05772402 -0.04875461 -0.0495968
 -0.04554741 -0.09666078 -0.10789618 -0.10549984 -0.11686511 -0.11060498
 -0.08129    -0.07358347 -0.05490048 -0.05151029 -0.05275322 -0.02294258
 -0.04961204 -0.04386667 -0.05002295 -0.05453089]",0
849,pawan,25,"[-0.12126244 -0.12517105 -0.09712426 -0.09110275 -0.10100051 -0.08149328
 -0.0734108  -0.05660545 -0.0537793  -0.05520592 -0.05845955 -0.04746899
 -0.03906251 -0.03726823 -0.04116872 -0.06328698 -0.05491587 -0.04479779
 -0.04211282 -0.04393883 -0.08847207 -0.06138385 -0.05318839 -0.08974059
 -0.25670739 -0.06673456 -0.05954012 -0.04938661 -0.05435838 -0.06107836
 -0.06243424 -0.05297026 -0.04510591 -0.0461865  -0.05191624 -0.05903526
 -0.05010213 -0.04331233 -0.0364475  -0.04835288 -0.0801864  -0.06588829
 -0.05304888 -0.04975194 -0.07987363 -0.0567388   0.16394269 -0.16843187
 -0.09085487 -0.29536377 -0.06216536 -0.05920493 -0.044073   -0.0450682
 -0.04496081 -0.09648401 -0.10638892 -0.10461151 -0.11673445 -0.11227309
 -0.09004171 -0.07282652 -0.05318059 -0.0485018  -0.04851135  0.05371784
 -0.04923561 -0.03177558 -0.04492238 -0.06025785]",0
850,pawan,26,"[-0.12336033 -0.13051868 -0.10573745 -0.08800284 -0.05709205 -0.08269806
 -0.07416435 -0.05773316 -0.0552293  -0.03926145 -0.05504709 -0.04212691
 -0.04142372 -0.03549252 -0.02098198 -0.06390929 -0.05566699 -0.04546981
 -0.04116693 -0.03092464 -0.08956105 -0.06058165 -0.05277562 -0.09385743
 -0.27870073 -0.06674653 -0.05963507 -0.04949534 -0.05395865 -0.06004913
 -0.06210868 -0.05266114 -0.04434141 -0.04466578 -0.05043821  0.56296548
  0.27523437  0.10780655  0.00927481  0.15161464 -0.07952286 -0.06727584
 -0.05544586 -0.0492142  -0.05881225 -0.28039369 -0.10324598  0.11384049
  0.06696843 -0.07827411 -0.06849518 -0.05936727 -0.04828346 -0.045633
 -0.04306291 -0.0939814  -0.10458594 -0.104666   -0.1159054  -0.10953286
 -0.08867714 -0.07566261 -0.05844549 -0.04861401 -0.04279302  0.01972595
  0.09211162 -0.0145648  -0.03029976 -0.04918663]",1
851,pawan,27,"[-0.07806961 -0.10872765 -0.07744895 -0.06742175 -0.06727123 -0.07942524
 -0.06873576 -0.05403288 -0.05537528 -0.05043361 -0.05710539 -0.04597512
 -0.03635413 -0.03662047 -0.03584886 -0.06209344 -0.05336519 -0.0439288
 -0.04218948 -0.04085494 -0.08777334 -0.0611186  -0.05354208 -0.0798217
 -0.23846467 -0.06690155 -0.05977898 -0.04941694 -0.0544947  -0.06092036
 -0.06253337 -0.05223719 -0.04417988 -0.04781438 -0.05215016 -0.0626197
 -0.05115726 -0.04317676 -0.04443821 -0.04717472 -0.08113154 -0.06539583
 -0.05265139 -0.05635908 -0.06872326 -0.37248517  0.14480994 -0.22789165
  0.00998513  0.09867709 -0.06828255 -0.05703696 -0.04669325 -0.04606877
 -0.05421073 -0.09617108 -0.10708355 -0.10490206 -0.11704769 -0.11144772
 -0.08662005 -0.07076206 -0.05300087 -0.05057785 -0.05821781 -0.02895208
 -0.01489896 -0.03229232 -0.04525235 -0.05988601]",1
852,pawan,28,"[-0.1200517  -0.11872454 -0.0934683  -0.09554058 -0.08402415 -0.08320015
 -0.07177254 -0.05478355 -0.05794818 -0.05422932 -0.0573864  -0.05043281
 -0.03672195 -0.03718724 -0.03668283 -0.06386898 -0.05456114 -0.04166003
 -0.04394219 -0.04319453 -0.08896262 -0.06063661 -0.05337985 -0.08577445
 -0.27844819 -0.06658563 -0.05932692 -0.04946581 -0.05450359 -0.06189096
 -0.06279975 -0.05249677 -0.04199557 -0.04752241 -0.05458039 -0.06286031
 -0.05142038 -0.03900326 -0.0423924  -0.04845821 -0.08153516 -0.0649385
 -0.04340054 -0.05540071 -0.06486455  0.42308334  0.32613081  0.306093
 -0.20209482 -0.20351162 -0.06763916 -0.05555201 -0.04258994 -0.04810779
 -0.035599   -0.08980217 -0.10377366 -0.10211817 -0.11481691 -0.11007266
 -0.0896993  -0.07376227 -0.0492907  -0.05175531 -0.03602498  0.06135706
  0.0489179   0.03354871  0.02201087 -0.03666417]",0
853,pawan,29,"[-0.12285537 -0.11917494 -0.09978244 -0.09589809 -0.08279633 -0.08294806
 -0.07240983 -0.05751458 -0.05617174 -0.05126214 -0.05828062 -0.04988762
 -0.04025861 -0.03653121 -0.03407954 -0.06394441 -0.05445988 -0.04580163
 -0.04469272 -0.03907746 -0.0906245  -0.06127996 -0.05319803 -0.09528647
 -0.25988312 -0.06630544 -0.05921526 -0.04870782 -0.05405567 -0.06166611
 -0.06263088 -0.05193641 -0.04316922 -0.04625145 -0.05613113 -0.06268739
 -0.05071828 -0.04235654 -0.04267779 -0.05173492 -0.08188954 -0.06472824
 -0.05401403 -0.05229047 -0.06889991  0.31898795  0.20942102 -0.23568252
 -0.1423585  -0.03159551 -0.0631285  -0.04708407 -0.03763544 -0.04053457
 -0.04714771 -0.09673849 -0.10687644 -0.10495528 -0.11745479 -0.11177259
 -0.09110521 -0.0738808  -0.05560739 -0.05114308 -0.05148898  0.04610498
  0.04606035 -0.03164167 -0.04886776 -0.05837571]",0
